17338586.951207 0.6941218371 0.7992291145 0.9130538020 -0.2901485748 -0.4039732623 -0.5090805397
17659671.894748 0.7533752337 0.8419629770 0.9605476952 -0.3173952577 -0.4359799760 -0.5245677193
17980756.838289 0.8170708943 0.8910897984 1.0119184413 -0.3481211257 -0.4689497687 -0.5429686727
18301841.781829 0.8841915500 0.9457140845 1.0667359417 -0.3815848464 -0.5026067036 -0.5641292381
18622926.725370 0.9537244084 1.0047734868 1.1244551184 -0.4170213884 -0.5367030200 -0.5877520984
18944011.668911 1.0246667543 1.0670751805 1.1843990844 -0.4536714252 -0.5709953291 -0.6134037553
19265096.612452 1.0960257509 1.1313349823 1.2457536745 -0.4908035294 -0.6052222215 -0.6405314530
19586181.555993 1.1668156236 1.1962162892 1.3075734672 -0.5277292228 -0.6390864008 -0.6684870664
19907266.499534 1.2360551953 1.2603670764 1.3687980197 -0.5638121260 -0.6722430693 -0.6965549504
20228351.443075 1.3027678934 1.3224543276 1.4282762467 -0.5984729872 -0.7042949062 -0.7239813405
20549436.386616 1.3659851750 1.3811960385 1.4847967679 -0.6311922228 -0.7347929522 -0.7500038157
20870521.330156 1.4247532125 1.4353911300 1.5371224620 -0.6615109403 -0.7632422723 -0.7738801897
21191606.273697 1.4781419754 1.4839472312 1.5840281123 -0.6890305471 -0.7891114282 -0.7949166841
21512691.217238 1.5252557379 1.5259055311 1.6243405492 -0.7134103599 -0.8118453780 -0.8124951712
21833776.160779 1.5652445143 1.5604610877 1.6569807837 -0.7343624092 -0.8308821051 -0.8260986786
22154861.104320 1.5973167598 1.5869765138 1.6810071554 -0.7516430591 -0.8456737007 -0.8353334547
22475946.047861 1.6207545171 1.6049871200 1.6956575414 -0.7650420478 -0.8557124693 -0.8399450721
22797030.991402 1.6349326281 1.6141965254 1.7003874754 -0.7743708391 -0.8605617891 -0.8398256863
23118115.934943 1.6393433617 1.6144633266 1.6949000267 -0.7794533308 -0.8598900309 -0.8350099958
23439200.878483 1.6336267005 1.6057813138 1.6791629330 -0.7801225407 -0.8535041599 -0.8256587731
23760285.822024 1.6176047283 1.5882574325 1.6534091064 -0.7762265272 -0.8413782011 -0.8120309053
24081370.765565 1.5913164390 1.5620926881 1.6181183669 -0.7676453801 -0.8236710589 -0.7944473080
24402455.709106 1.5550474171 1.5275710500 1.5739809164 -0.7543187753 -0.8007286417 -0.7732522746
24723540.652647 1.5093478024 1.4850599667 1.5218462021 -0.7362807835 -0.7730670189 -0.7487791832
25044625.596188 1.4550322432 1.4350234908 1.4626637659 -0.7136959840 -0.7413362592 -0.7213275067
25365710.539729 1.3931573567 1.3780457108 1.3974247161 -0.6868891757 -0.7062681810 -0.6911565350
25686795.483269 1.3249754331 1.3148589011 1.3271129875 -0.6563606734 -0.6686147597 -0.6584982277
26007880.426810 1.2518672191 1.2463683415 1.2526742556 -0.6227806525 -0.6290865666 -0.6235876890
26328965.370351 1.1752608212 1.1736648205 1.1750072983 -0.5869591717 -0.5883016495 -0.5867056488
26650050.313892 1.0965471551 1.0980168523 1.0949782457 -0.5497928809 -0.5467542742 -0.5482239715
26971135.257433 1.0170041088 1.0208376207 1.0134533355 -0.5121941970 -0.5048099118 -0.5086434237
27292220.200974 0.9377411126 0.9436261700 0.9313415110 -0.4750128858 -0.4627282268 -0.4686132842
27613305.144515 0.8596730090 0.8678875793 0.8496354191 -0.4389625846 -0.4207104244 -0.4289249947
27934390.088056 0.7835273453 0.7950417052 0.7694388110 -0.4045651198 -0.3789622255 -0.3904765854
28255475.031596 0.7098833075 0.7263335020 0.6919702951 -0.3721232572 -0.3377600503 -0.3542102448
28576559.975137 0.6392345854 0.6627590702 0.6185375940 -0.3417280308 -0.2975065546 -0.3210310394
28897644.918678 0.5720637114 0.6050200305 0.5504821784 -0.3133007818 -0.2587629296 -0.2917192488
29218729.862219 0.5089128612 0.5535147031 0.4891002805 -0.2866636419 -0.2222492193 -0.2668510612
29539814.805760 0.4504363527 0.5083685503 0.4355515728 -0.2616266650 -0.1888096876 -0.2467418852
29860899.749301 0.3974231890 0.4694995363 0.3907701139 -0.2380763057 -0.1593468833 -0.2314232306
30181984.692842 0.3507834304 0.4367077613 0.3553927438 -0.2160492240 -0.1347342064 -0.2206585374
30503069.636382 0.3114989299 0.4097742068 0.3297177419 -0.1957776974 -0.1157212325 -0.2139965094
30824154.579923 0.2805457210 0.3885516103 0.3137016193 -0.1776978560 -0.1028478650 -0.2108537542
31145239.523464 0.2588007713 0.3730317794 0.3069953265 -0.1624186121 -0.0963821592 -0.2106131673
31466324.467005 0.2469488402 0.3633778438 0.3090141917 -0.1506562461 -0.0962925940 -0.2127215977
31787409.410546 0.2454052089 0.3599162480 0.3190299166 -0.1431457702 -0.1022594388 -0.2167704778
32108494.354087 0.2542670944 0.3630904878 0.3362691399 -0.1405442212 -0.1137228732 -0.2225462667
32429579.297628 0.2733012265 0.3733853150 0.3600021537 -0.1433421939 -0.1299590326 -0.2300431211
32750664.241169 0.3019684477 0.3912350964 0.3896074981 -0.1517980230 -0.1501704247 -0.2394370734
33071749.184709 0.3394795927 0.4169323257 0.4246029019 -0.1659045083 -0.1735750844 -0.2510278174
33392834.128250 0.3848716343 0.4505515771 0.4646394219 -0.1853918947 -0.1994797396 -0.2651596823
33713919.071791 0.4370901034 0.4919007234 0.5094623902 -0.2097642183 -0.2273258851 -0.2821365051
34035004.015332 0.4950636275 0.5405057949 0.5588486007 -0.2383604109 -0.2567032166 -0.3021453840
34356088.958873 0.5577589732 0.5956295773 0.6125329836 -0.2704277835 -0.2873311897 -0.3252017939
34677173.902414 0.6242096148 0.6563181993 0.6701391864 -0.3051943139 -0.3190153010 -0.3511238854
